Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
Metro YMCA of Chicago Lattof,WQRQ337,456.23750,2013-07-08,A,25,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.23750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.23750,2013-07-08,A,25,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.23750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.23750,2013-07-08,A,25,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.23750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,45,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,12,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,45,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,12,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,45,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,12,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,45,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,45,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,12,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,12,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.31250,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.36250,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.36250,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.36250,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.36250,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.36250,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,45,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,45,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,45,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,45,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,45,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.46250,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,25,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,25,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,25,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,25,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.58750,2013-07-08,A,25,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,15,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,45,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,45,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,15,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,15,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,45,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,45,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,15,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,45,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.61250,2013-07-08,A,15,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.63750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,15,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,15,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,15,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,15,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,15,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.66250,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.68750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.68750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.68750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.68750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.68750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,456.76250,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.03750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,10,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,10,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,10,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,10,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,10,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.06250,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,25,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,45,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,25,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,25,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,45,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,45,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,25,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,45,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,45,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,25,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.08750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.13750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.48750,2013-07-08,A,15,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.48750,2013-07-08,A,15,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.48750,2013-07-08,A,15,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.48750,2013-07-08,A,15,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.48750,2013-07-08,A,15,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.68750,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.76250,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.76250,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.76250,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.76250,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.76250,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,30,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,25,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,30,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,25,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,25,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,30,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,25,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,30,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,25,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,457.86250,2013-07-08,A,30,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,40,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,12,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,10,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,40,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,12,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,15,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,10,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,20,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,15,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,20,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,40,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,10,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,40,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,12,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,15,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,10,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,20,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,15,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,20,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,40,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,12,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,10,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,12,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,15,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,462.48750,2013-07-08,A,20,0,MO,IG,Niles
Metro YMCA of Chicago Lattof,WQRQ337,462.51250,2013-07-08,A,12,0,MO,IG,Harvey
Metro YMCA of Chicago Lattof,WQRQ337,462.51250,2013-07-08,A,12,0,MO,IG,Des Plaines
Metro YMCA of Chicago Lattof,WQRQ337,462.51250,2013-07-08,A,12,0,MO,IG,Palatine
Metro YMCA of Chicago Lattof,WQRQ337,462.51250,2013-07-08,A,12,0,MO,IG,Chicago
Metro YMCA of Chicago Lattof,WQRQ337,462.51250,2013-07-08,A,12,0,MO,IG,Niles
METROPOLITAN LIFE INSURANCE COMPANY,WQTF662,463.78750,2014-01-24,A,1,0,FB2,IG,CHICAGO
METROPOLITAN LIFE INSURANCE COMPANY,WQTF662,463.78750,2014-01-24,A,30,0,MO,IG,CHICAGO
METROPOLITAN LIFE INSURANCE COMPANY,WQTF662,468.78750,2014-01-24,A,5,0,FX1,IG,CHICAGO
METROPOLITAN LIFE INSURANCE COMPANY,WQTF662,468.78750,2014-01-24,A,30,0,MO,IG,CHICAGO
"Metropolitan Life Insurance Company, as Manag",WQPB493,451.46250,2012-03-28,A,20,0,MO,IG,Chicago
"Metropolitan Life Insurance Company, as Manag",WQPB493,452.11250,2012-03-28,A,20,0,MO,IG,Chicago
"Metropolitan Life Insurance Company, as Manag",WQPB493,452.18750,2012-03-28,A,20,0,MO,IG,Chicago
"Metropolitan Life Insurance Company, as Manag",WQPB493,452.70000,2012-03-28,A,1,0,FB2,IG,Chicago
"Metropolitan Life Insurance Company, as Manag",WQPB493,452.70000,2012-03-28,A,20,0,MO,IG,Chicago
"Metropolitan Life Insurance Company, as Manag",WQPB493,456.76250,2012-03-28,A,20,0,MO,IG,Chicago
"Metropolitan Life Insurance Company, as Manag",WQPB493,457.70000,2012-03-28,A,20,0,MO,IG,Chicago
METROPOLITAN PIER & EXPOSITION AUTHORITY,KWY270,453.05000,2015-05-15,A,30,0,MO,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,KWY270,453.05000,2015-05-15,A,1,30,FB2,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,453.20000,2013-12-10,A,1,0,FB2,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,453.20000,2013-12-10,A,100,0,MO,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,453.85000,2013-12-10,A,1,0,FB2,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,KWY270,458.05000,2015-05-15,A,30,0,MO,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,458.20000,2013-12-10,A,1,0,FX1,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,458.20000,2013-12-10,A,100,0,MO,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,458.85000,2013-12-10,A,10,0,MO,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,KWY270,460.55000,2015-05-15,A,1,30,FB2,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,KWY270,460.55000,2015-05-15,A,30,0,MO,PW,CHICAGO
METROPOLITAN PIER & EXPOSITION AUTHORITY,WPLT941,464.95000,2013-12-10,A,1,0,FB,PW,CHICAGO
